"de.ecspride.LocationLeak1/longtitude","-121.759603","<3 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [7]]>"
"de.ecspride.LocationLeak1/latitude","38.53203","<1 INVOKE,VIRTUAL,extra=[android.location.Location/getLatitude[], [7]]>"
"de.ecspride.LocationLeak1/longtitude","-121.759603","<3 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [7]]>"
"de.ecspride.LocationLeak1/latitude","38.53203","<1 INVOKE,VIRTUAL,extra=[android.location.Location/getLatitude[], [7]]>"
"de.ecspride.LocationLeak2/longtitude","-121.759603","<3 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [6]]>"
"de.ecspride.LocationLeak2/latitude","38.53203","<1 INVOKE,VIRTUAL,extra=[android.location.Location/getLatitude[], [6]]>"
"de.ecspride.LocationLeak2/longtitude","-121.759603","<3 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [6]]>"
"de.ecspride.LocationLeak2/latitude","38.53203","<1 INVOKE,VIRTUAL,extra=[android.location.Location/getLatitude[], [6]]>"
"de.ecspride.LocationLeak2/longtitude","-121.759603","<3 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [6]]>"
"de.ecspride.LocationLeak2/latitude","38.53203","<1 INVOKE,VIRTUAL,extra=[android.location.Location/getLatitude[], [6]]>"
"de.ecspride.LocationLeak2/longtitude","-121.759603","<3 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [6]]>"
"de.ecspride.LocationLeak2/latitude","38.53203","<1 INVOKE,VIRTUAL,extra=[android.location.Location/getLatitude[], [6]]>"
"de.ecspride.LocationLeak2/longtitude","-121.759603","<3 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [6]]>"
"de.ecspride.LocationLeak2/latitude","38.53203","<1 INVOKE,VIRTUAL,extra=[android.location.Location/getLatitude[], [6]]>"
"de.ecspride.LocationLeak2/longtitude","-121.759603","<3 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [6]]>"
"de.ecspride.LocationLeak2/latitude","38.53203","<1 INVOKE,VIRTUAL,extra=[android.location.Location/getLatitude[], [6]]>"
"de.ecspride.LocationLeak2/longtitude","-121.759603","<3 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [6]]>"
"de.ecspride.LocationLeak2/latitude","38.53203","<1 INVOKE,VIRTUAL,extra=[android.location.Location/getLatitude[], [6]]>"
"sendTextMessage","359874043116909","<10 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [7]]>"
"concat","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [1]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"sendTextMessage","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"append","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"d","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"sendTextMessage","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"append","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"d","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"sendTextMessage","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"append","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"d","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"sendTextMessage","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"append","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"d","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"sendTextMessage","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"append","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"d","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"sendTextMessage","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"append","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"d","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"sendTextMessage","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"append","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"d","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"sendTextMessage","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"append","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"d","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"sendTextMessage","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"append","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"d","Location: Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
"de.ecspride.LocationLeak3/data","Longitude: -121.759603, Latitude: 38.53203","<7 INVOKE,VIRTUAL,extra=[android.location.Location/getLongitude[], [5]]>"
