"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"append","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"makeText","359874043116909","<8 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [0]]>"
"de.ecspride.Button2/imei","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
"sendTextMessage","359874043116909","<6 INVOKE,VIRTUAL,extra=[android.telephony.TelephonyManager/getDeviceId[], [6]]>"
